FT_TIPO,FT_CODIGOPRODUCTO,FT_CODIGODEPOSITO,FT_LOTE,FT_LOTEAUTOINCREMENT,FT_NOLINEA,FT_STATUS,FT_PUESTO,FT_EXISTENCIA,FT_EXISTENCIADETALLADA,FT_EXISTENCIAAPARTADA,FT_EXISTENCIAORDENCOMPRA,FT_EXISTENCIAPEDIDO,FT_INVENTARIOINICIALBS,FT_INVENTARIOINICIALUND,FT_CTDTRANSITO,FT_VISIBLE,FT_CODEBARRA,FT_EXISTENCIAAJUSTE,BASE_AUTOINCREMENT,FT_CODE,FT_INVENTARIOINICIALCIERRE,FT_INVENTARIOINICIALBSCIERRE
4,93235613-075-IRP,1,,0,,,,"1,0",,,,,"0,0","3,0",,True,11736,,11736,,"1,0","0,0"
4,93235615-CAP,1,,0,,,,"1,0",,,,,"0,0","4,0",,True,14390,,14390,,"1,0","0,0"
4,93235615-NA,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,11231,,11231,,"0,0","0,0"
4,93235772-DI,1,,0,,,,"2,0",,,,,"0,0","3,0",,True,15404,,15404,,"2,0","0,0"
4,93235772-MHW,1,,0,,,,"1,0",,,,,"0,0","3,0",,True,13507,,13507,,"1,0","0,0"
4,93247035-GM,1,,0,,,,"4,0",,,,,"0,0","7,0",,True,13851,,13851,,"4,0","0,0"
4,93275736RE,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,8612,,8612,,"0,0","0,0"
4,93285974-KO,1,,0,,,,"4,0",,,,,"966,24","4,0",,True,16083,,16083,,"4,0","966,24"
4,93285974-PO,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,12790,,12790,,"0,0","0,0"
4,93288274-DA,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,14919,,14919,,"0,0","0,0"
4,93288274-GM,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13842,,13842,,"0,0","0,0"
4,93289332T-ASIA,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,11788,,11788,,"0,0","0,0"
4,93290890-CAP,1,,0,,,,"12,0",,,,,"422,40000000000003","12,0",,True,16190,,16190,,"12,0","422,40000000000003"
4,93293030-GM,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,15292,,15292,,"1,0","0,0"
4,93333350-MHW,1,,0,,,,"1,0",,,,,"0,0","2,0",,True,12723,,12723,,"1,0","0,0"
4,93333561RE,1,,0,,,,"2,0",,,,,"0,84","14,0",,True,9772,,9772,,"2,0","0,12"
4,93333562-GM,1,,0,,,,"1,0",,,,,"0,0","28,0",,True,12172,,12172,,"1,0","0,0"
4,93334741-GM,1,,0,,,,"1,0",,,,,"0,0","2,0",,True,14760,,14760,,"1,0","0,0"
4,93335433,1,,0,,,,"0,0",,,,,"0,01","1,0",,True,8910,,8910,,"0,0","0,0"
4,93335433-MHW,1,,0,,,,"8,0",,,,,"0,0","8,0",,True,14534,,14534,,"8,0","0,0"
4,93363483-GA,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,11200,,11200,,"0,0","0,0"
4,93382834-AP,1,,0,,,,"1,0",,,,,"946,86","1,0",,True,15108,,15108,,"1,0","946,86"
4,93382834-GM,1,,0,,,,"0,0",,,,,"0,0","6,0",,True,12748,,12748,,"0,0","0,0"
4,93386678-GM,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,11852,,11852,,"0,0","0,0"
4,93410-1C000,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8740,,8740,,"0,0","0,0"
4,93410-1C000-QP,1,,0,,,,"0,0",,,,,"0,0","27,0",,True,11902,,11902,,"0,0","0,0"
4,93428394,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8179,,8179,,"0,0","0,0"
4,93490-2B200-TO,1,,0,,,,"0,0",,,,,"0,0","10,0",,True,13325,,13325,,"0,0","0,0"
4,93490-2D000,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,10355,,10355,,"0,0","0,0"
4,93490-2D000-AN,1,,0,,,,"0,0",,,,,"0,0","85,0",,True,12979,,12979,,"0,0","0,0"
4,93490-2E000-AN,1,,0,,,,"0,0",,,,,"0,0","88,0",,True,12987,,12987,,"0,0","0,0"
4,93490-2E000-S,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,10530,,10530,,"0,0","0,0"
4,93490-2E001,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,10797,,10797,,"0,0","0,0"
4,93490-2E001-HY,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,12328,,12328,,"0,0","0,0"
4,93570-1C110-AN,1,,0,,,,"10,0",,,,,"0,0","15,0",,True,14522,,14522,,"10,0","0,0"
4,93570-2D000-AN,1,,0,,,,"5,0",,,,,"0,0","10,0",,True,14365,,14365,,"5,0","0,0"
4,93580-2D000-AN,1,,0,,,,"15,0",,,,,"0,0","15,0",,True,14364,,14364,,"15,0","0,0"
4,93580-2E000-AN,1,,0,,,,"1,0",,,,,"0,0","12,0",,True,14521,,14521,,"1,0","0,0"
4,93730-22101,1,,0,,,,"1,0",,,,,"0,0","5,0",,True,9617,,9617,,"1,0","0,0"
4,93740012-CAP,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15559,,15559,,"0,0","0,0"
4,93740055,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,9199,,9199,,"0,0","0,0"
4,93740055-AP,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,11623,,11623,,"0,0","0,0"
4,93740055-CAP,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,14403,,14403,,"0,0","0,0"
4,93740055-GM,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15342,,15342,,"0,0","0,0"
4,93740224-STD-AP,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,14093,,14093,,"1,0","0,0"
4,93740225,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8292,,8292,,"0,0","0,0"
4,93740225-GM,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,11910,,11910,,"0,0","0,0"
4,93740225RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8335,,8335,,"0,0","0,0"
4,93740226,1,,0,,,,"2,0",,,,,"0,06","2,0",,True,8278,,8278,,"2,0","0,06"
4,93740227,1,,0,,,,"3,0",,,,,"67,52","4,0",,True,8287,,8287,,"3,0","50,64"
4,93740227-030,1,,0,,,,"0,0",,,,,"0,35","1,0",,True,10040,,10040,,"1,0","0,35"
4,93740227-040,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8324,,8324,,"0,0","0,0"
4,93740227-100-AP,1,,0,,,,"4,0",,,,,"0,0","4,0",,True,14092,,14092,,"4,0","0,0"
4,93740513,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10119,,10119,,"0,0","0,0"
4,93740513-MHW,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,13924,,13924,,"0,0","0,0"
4,93740513-NATSUKI,1,,0,,,,"0,0",,,,,"0,0","6,0",,True,11084,,11084,,"0,0","0,0"
4,93740515-020,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9346,,9346,,"0,0","0,0"
4,93740515-020-GM,1,,0,,,,"2,0",,,,,"0,0","3,0",,True,13533,,13533,,"2,0","0,0"
4,93740721,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9498,,9498,,"0,0","0,0"
4,93740721-CAP,1,,0,,,,"2,0",,,,,"0,0","7,0",,True,11701,,11701,,"2,0","0,0"
4,93740721-I,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,10249,,10249,,"0,0","0,0"
4,93740722,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10405,,10405,,"0,0","0,0"
4,93740722-GM,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,12288,,12288,,"0,0","0,0"
4,93740722-PE,1,,0,,,,"3,0",,,,,"0,0","3,0",,True,15437,,15437,,"3,0","0,0"
4,93740722K,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,10571,,10571,,"0,0","0,0"
4,93740722RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9676,,9676,,"0,0","0,0"
4,93740723,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10406,,10406,,"0,0","0,0"
4,93740723-GM,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,12289,,12289,,"0,0","0,0"
4,93740723-PE,1,,0,,,,"2,0",,,,,"0,0","2,0",,True,15438,,15438,,"2,0","0,0"
4,93740723K,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,10570,,10570,,"0,0","0,0"
4,93740723RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9677,,9677,,"0,0","0,0"
4,93740994-MCH,1,,0,,,,"3,0",,,,,"0,0","3,0",,True,14260,,14260,,"3,0","0,0"
4,93741007-DK,1,,0,,,,"4,0",,,,,"0,0","4,0",,True,15009,,15009,,"4,0","0,0"
4,93741069-GM,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,12306,,12306,,"0,0","0,0"
4,93741074-IN,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13247,,13247,,"0,0","0,0"
4,93741076-IN,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13246,,13246,,"0,0","0,0"
4,93741077-CAP,1,,0,,,,"0,0",,,,,"160,0","8,0",,True,11834,,11834,,"0,0","0,0"
4,93741830,1,,0,,,,"0,0",,,,,"242,24","16,0",,True,9531,,9531,,"0,0","0,0"
4,93741830-GM,1,,0,,,,"1,0",,,,,"0,0","2,0",,True,15097,,15097,,"1,0","0,0"
4,93741869,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8975,,8975,,"0,0","0,0"
4,93741870,1,,0,,,,"0,0",,,,,"4,2","4,0",,True,8976,,8976,,"0,0","0,0"
4,93742276,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8711,,8711,,"0,0","0,0"
4,93742276-1.00,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,12247,,12247,,"0,0","0,0"
4,93742276-1.00-AP,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,15313,,15313,,"1,0","0,0"
4,93742276-STD-GM,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,14585,,14585,,"0,0","0,0"
4,93742277,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9905,,9905,,"0,0","0,0"
4,93742277-025-AP,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,13417,,13417,,"0,0","0,0"
4,93742277-030-GM,1,,0,,,,"4,0",,,,,"0,0","5,0",,True,13815,,13815,,"4,0","0,0"
4,93742277-GM,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,11562,,11562,,"0,0","0,0"
4,93742277RE,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,10667,,10667,,"0,0","0,0"
4,93742278,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9906,,9906,,"0,0","0,0"
4,93742278-0.40-GM,1,,0,,,,"2,0",,,,,"0,0","3,0",,True,14586,,14586,,"2,0","0,0"
4,93742278-050-AP,1,,0,,,,"2,0",,,,,"0,0","2,0",,True,15305,,15305,,"2,0","0,0"
4,93742278-050AP,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,13418,,13418,,"0,0","0,0"
4,93742278-GM,1,,0,,,,"3,0",,,,,"0,0","4,0",,True,13816,,13816,,"3,0","0,0"
4,93742278G,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8693,,8693,,"0,0","0,0"
4,93742279-0.75,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,12246,,12246,,"0,0","0,0"
4,93742279-030-AP,1,,0,,,,"2,0",,,,,"0,0","2,0",,True,15308,,15308,,"2,0","0,0"
4,93742286,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,10677,,10677,,"0,0","0,0"
4,93742286-0.30-GM,1,,0,,,,"2,0",,,,,"0,0","2,0",,True,14584,,14584,,"2,0","0,0"
4,93742286-050-AP,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15315,,15315,,"0,0","0,0"
4,93742286-050-GM,1,,0,,,,"2,0",,,,,"0,0","3,0",,True,13817,,13817,,"2,0","0,0"
4,93742286-STD-AP,1,,0,,,,"2,0",,,,,"0,0","4,0",,True,15137,,15137,,"3,0","0,0"
4,93742287,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,8602,,8602,,"0,0","0,0"
4,93742287-025-AP,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13415,,13415,,"0,0","0,0"
4,93742288,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9902,,9902,,"0,0","0,0"
4,93742288-030,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8646,,8646,,"0,0","0,0"
4,93742288-040-GM,1,,0,,,,"8,0",,,,,"0,0","10,0",,True,13814,,13814,,"8,0","0,0"
4,93742288-075,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8647,,8647,,"0,0","0,0"
4,93742289-075-AP,1,,0,,,,"4,0",,,,,"0,0","4,0",,True,15138,,15138,,"4,0","0,0"
4,93742291-TA,1,,0,,,,"2,0",,,,,"0,0","3,0",,True,11240,,11240,,"2,0","0,0"
4,93742398-CAP,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,14630,,14630,,"0,0","0,0"
4,93742471,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8398,,8398,,"0,0","0,0"
4,93742471-AP,1,,0,,,,"4,0",,,,,"0,0","4,0",,True,15289,,15289,,"4,0","0,0"
4,93742687,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8141,,8141,,"0,0","0,0"
4,93742687-CAP,1,,0,,,,"4,0",,,,,"1835,68","4,0",,True,15930,,15930,,"4,0","1835,68"
4,93742687-GM,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,14675,,14675,,"0,0","0,0"
4,93742687-MHW,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,13923,,13923,,"0,0","0,0"
4,93742687RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8140,,8140,,"0,0","0,0"
4,93742699,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,9863,,9863,,"0,0","0,0"
4,93742699-020-GM,1,,0,,,,"4,0",,,,,"0,0","5,0",,True,13587,,13587,,"4,0","0,0"
4,93742699-030-GM,1,,0,,,,"2,0",,,,,"0,0","3,0",,True,13532,,13532,,"2,0","0,0"
4,93742699-1.00-CA,1,,0,,,,"1,0",,,,,"0,0","2,0",,True,14410,,14410,,"1,0","0,0"
4,93742699-GM,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,11728,,11728,,"0,0","0,0"
4,93742700,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8349,,8349,,"0,0","0,0"
4,93742700-010-NA,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,11225,,11225,,"0,0","0,0"
4,93742700-030-NA,1,,0,,,,"0,0",,,,,"50,0","1,0",,True,11840,,11840,,"0,0","0,0"
4,93742700-1.00-CO,1,,0,,,,"3,0",,,,,"1133,01","3,0",,True,14635,,14635,,"3,0","1133,01"
4,93742700-NPR,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8350,,8350,,"0,0","0,0"
4,93742700-STD-CO,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,14460,,14460,,"1,0","0,0"
4,93742700-STD-GM,1,,0,,,,"1,0",,,,,"0,0","7,0",,True,12997,,12997,,"1,0","0,0"
4,93742700-STD-NA,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,11226,,11226,,"0,0","0,0"
4,93742701,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8279,,8279,,"0,0","0,0"
4,93742702-020-GM,1,,0,,,,"2,0",,,,,"0,0","3,0",,True,13818,,13818,,"2,0","0,0"
4,93742702-025-RE,1,,0,,,,"2,0",,,,,"0,0","2,0",,True,13625,,13625,,"2,0","0,0"
4,93742702-050,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10029,,10029,,"0,0","0,0"
4,93742702-075,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9864,,9864,,"0,0","0,0"
4,93742702-100,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8328,,8328,,"0,0","0,0"
4,93742702-100-AP,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,14094,,14094,,"0,0","0,0"
4,93742702-ACDC,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,8307,,8307,,"0,0","0,0"
4,93742702RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10028,,10028,,"0,0","0,0"
4,93742703,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9188,,9188,,"0,0","0,0"
4,93742703-0.30-GM,1,,0,,,,"0,0",,,,,"0,0","11,0",,True,12996,,12996,,"0,0","0,0"
4,93742703-GM,1,,0,,,,"3,0",,,,,"0,0","6,0",,True,12738,,12738,,"3,0","0,0"
4,93742703RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8142,,8142,,"0,0","0,0"
4,93742966,1,,0,,,,"0,0",,,,,"0,0","16,0",,True,10679,,10679,,"0,0","0,0"
4,93742966-GM,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,14680,,14680,,"0,0","0,0"
4,93742966-KO,1,,0,,,,"1,0",,,,,"1766,58","3,0",,True,14162,,14162,,"1,0","588,86"
4,93742966RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8088,,8088,,"0,0","0,0"
4,93744675,1,,0,,,,"0,0",,,,,"0,0","29,0",,True,11018,,11018,,"0,0","0,0"
4,93744701,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,11140,,11140,,"0,0","0,0"
4,93744701-GM,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,13834,,13834,,"0,0","0,0"
4,93744706-GM,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,13833,,13833,,"1,0","0,0"
4,93744875-GM,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,14679,,14679,,"0,0","0,0"
4,93745368,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8183,,8183,,"0,0","0,0"
4,93745968-GM,1,,0,,,,"2,0",,,,,"0,0","4,0",,True,13832,,13832,,"2,0","0,0"
4,93746917-GM,1,,0,,,,"0,0",,,,,"0,0","7,0",,True,13831,,13831,,"0,0","0,0"
4,93790-22000-PA,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,12675,,12675,,"0,0","0,0"
4,93790-22000-RO,1,,0,,,,"0,0",,,,,"292,16","1,0",,True,13802,,13802,,"0,0","0,0"
4,93810-1C100-AN,1,,0,,,,"4,0",,,,,"0,0","79,0",,True,13364,,13364,,"6,0","0,0"
4,93810-2E000-AN,1,,0,,,,"14,0",,,,,"0,0","82,0",,True,13365,,13365,,"14,0","0,0"
4,93810-2E000-S,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,10531,,10531,,"0,0","0,0"
4,93810-2E000-TO,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,11406,,11406,,"0,0","0,0"
4,93810-2E000RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8544,,8544,,"0,0","0,0"
4,93810-3K000,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8545,,8545,,"0,0","0,0"
4,93810-3K000-AN,1,,0,,,,"0,0",,,,,"0,0","76,0",,True,13351,,13351,,"4,0","0,0"
4,93810-3K000-FYC,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10872,,10872,,"0,0","0,0"
4,93860-02501-HI,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,12951,,12951,,"0,0","0,0"
4,93860-39000,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8094,,8094,,"0,0","0,0"
4,93860-39000-CAP,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,11502,,11502,,"0,0","0,0"
4,93860-39000-HY,1,,0,,,,"0,0",,,,,"0,0","21,0",,True,11718,,11718,,"0,0","0,0"
4,93860-39001,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9983,,9983,,"0,0","0,0"
4,93860-39002-FYC,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10532,,10532,,"0,0","0,0"
4,93860-39002-KO,1,,0,,,,"0,0",,,,,"0,0","20,0",,True,12365,,12365,,"0,0","0,0"
4,93860-39012,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10404,,10404,,"0,0","0,0"
4,93860-39012-DI,1,,0,,,,"0,0",,,,,"0,0","12,0",,True,11211,,11211,,"0,0","0,0"
4,93860-39012-HY,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15199,,15199,,"0,0","0,0"
4,93860-39012-SA,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15429,,15429,,"0,0","0,0"
4,94220-24000,1,,0,,,,"0,0",,,,,"0,01","1,0",,True,9618,,9618,,"0,0","0,0"
4,94240-02000,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,11645,,11645,,"0,0","0,0"
4,94240-02000-SM,1,,0,,,,"5,0",,,,,"0,0","10,0",,True,12813,,12813,,"5,0","0,0"
4,94240-22015,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9164,,9164,,"0,0","0,0"
4,94240-22015-CR,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10533,,10533,,"0,0","0,0"
4,94240-22015-IR,1,,0,,,,"0,0",,,,,"344,88","3,0",,True,16213,,16213,,"3,0","344,88"
4,94240-22015-KO,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,12463,,12463,,"0,0","0,0"
4,94240-22015-SM,1,,0,,,,"0,0",,,,,"0,0","8,0",,True,12814,,12814,,"0,0","0,0"
4,94240-24000RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9165,,9165,,"0,0","0,0"
4,94240-24004,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8066,,8066,,"0,0","0,0"
4,94240-24004-IR,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,15382,,15382,,"0,0","0,0"
4,94240-24004RE,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,9166,,9166,,"0,0","0,0"
4,94430-2B000,1,,0,,,,"0,0",,,,,"0,0","17,0",,True,10983,,10983,,"0,0","0,0"
4,94430-2B000-HY,1,,0,,,,"28,0",,,,,"0,0","31,0",,True,14608,,14608,,"28,0","0,0"
4,94460-02000-GZ,1,,0,,,,"14,0",,,,,"3590,7200000000003","14,0",,True,16268,,16268,,"14,0","3590,7200000000003"
4,94460-02000-S,1,,0,,,,"0,0",,,,,"0,0","8,0",,True,10534,,10534,,"0,0","0,0"
4,94460-02000-TO,1,,0,,,,"2,0",,,,,"0,0","18,0",,True,13326,,13326,,"2,0","0,0"
4,94460-07101-HY,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,11530,,11530,,"0,0","0,0"
4,94460-07101-KO,1,,0,,,,"9,0",,,,,"0,0","9,0",,True,16014,,16014,,"9,0","0,0"
4,94460-1C000,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,10412,,10412,,"0,0","0,0"
4,94460-1C000-GZ,1,,0,,,,"29,0",,,,,"5950,22","29,0",,True,16269,,16269,,"29,0","5950,22"
4,94460-1C000-HY,1,,0,,,,"0,0",,,,,"0,0","24,0",,True,11271,,11271,,"0,0","0,0"
4,94460-1C000-QP,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,12012,,12012,,"0,0","0,0"
4,94460-1G000-TO,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,11407,,11407,,"0,0","0,0"
4,94460-22020,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10430,,10430,,"0,0","0,0"
4,94460-22020-HY,1,,0,,,,"8,0",,,,,"438,82","2,0",,True,15013,,15013,,"0,0","0,0"
4,94460-22020-MOS,1,,0,,,,"0,0",,,,,"983,44","2,0",,True,14362,,14362,,"0,0","0,0"
4,94460-22020-PO,1,,0,,,,"0,0",,,,,"0,0","7,0",,True,12169,,12169,,"0,0","0,0"
4,94460-22021,1,,0,,,,"0,0",,,,,"0,0","39,0",,True,10984,,10984,,"0,0","0,0"
4,94460-22021-AL,1,,0,,,,"0,0",,,,,"0,0","63,0",,True,13163,,13163,,"0,0","0,0"
4,94460-22040,1,,0,,,,"0,0",,,,,"0,0","35,0",,True,10431,,10431,,"0,0","0,0"
4,94460-22040-AL,1,,0,,,,"0,0",,,,,"0,0","15,0",,True,13164,,13164,,"0,0","0,0"
4,94460-24055-HY,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15259,,15259,,"0,0","0,0"
4,94460-24055-S,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10466,,10466,,"0,0","0,0"
4,94460-24055-TO,1,,0,,,,"0,0",,,,,"0,0","25,0",,True,11379,,11379,,"0,0","0,0"
4,94460-2B000,1,,0,,,,"0,0",,,,,"0,0","22,0",,True,10986,,10986,,"0,0","0,0"
4,94460-2B000-HY,1,,0,,,,"22,0",,,,,"0,0","23,0",,True,14609,,14609,,"22,0","0,0"
4,94460-2D000-HY,1,,0,,,,"43,0",,,,,"0,0","44,0",,True,15258,,15258,,"44,0","0,0"
4,94460-2D001,1,,0,,,,"0,0",,,,,"0,0","36,0",,True,10432,,10432,,"0,0","0,0"
4,94460-2D001-HY,1,,0,,,,"2,0",,,,,"0,0","5,0",,True,13829,,13829,,"2,0","0,0"
4,94460-2D030-HY,1,,0,,,,"23,0",,,,,"0,0","34,0",,True,13586,,13586,,"23,0","0,0"
4,94460-2E000,1,,0,,,,"0,0",,,,,"29,87","29,0",,True,10409,,10409,,"0,0","0,0"
4,94460-2E000-HY,1,,0,,,,"9,0",,,,,"2263,77","9,0",,True,16167,,16167,,"9,0","2263,77"
4,94460-2E200,1,,0,,,,"0,0",,,,,"0,0","11,0",,True,9066,,9066,,"0,0","0,0"
4,94460-2E200-AL,1,,0,,,,"18,0",,,,,"0,0","31,0",,True,13165,,13165,,"18,0","0,0"
4,94460-2E200-HY,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,12927,,12927,,"0,0","0,0"
4,94525114,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8357,,8357,,"0,0","0,0"
4,94535236,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9446,,9446,,"0,0","0,0"
4,94535236-GT,1,,0,,,,"0,0",,,,,"0,0","6,0",,True,12371,,12371,,"0,0","0,0"
4,94535236-INA,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,14942,,14942,,"1,0","0,0"
4,94535236K,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,9949,,9949,,"0,0","0,0"
4,94535247,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9448,,9448,,"0,0","0,0"
4,94535247-AP,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,14112,,14112,,"0,0","0,0"
4,94535247-EC,1,,0,,,,"0,0",,,,,"0,0","12,0",,True,11212,,11212,,"0,0","0,0"
4,94535247-EX,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15580,,15580,,"0,0","0,0"
4,94535247-GM,1,,0,,,,"0,0",,,,,"0,0","14,0",,True,12662,,12662,,"0,0","0,0"
4,94535259RE,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,9888,,9888,,"0,0","0,0"
4,94535472,1,,0,,,,"0,0",,,,,"0,0","13,0",,True,9001,,9001,,"0,0","0,0"
4,94535472-AP,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,14079,,14079,,"1,0","0,0"
4,94535472-POS,1,,0,,,,"0,0",,,,,"0,0","23,0",,True,11725,,11725,,"0,0","0,0"
4,94535475,1,,0,,,,"4,0",,,,,"18,259999999999998","11,0",,True,9017,,9017,,"4,0","6,64"
4,94535484,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9127,,9127,,"0,0","0,0"
4,94535484-GM,1,,0,,,,"0,0",,,,,"0,0","9,0",,True,11566,,11566,,"0,0","0,0"
